PostDate,Industry,CountIdIndexed
02-06-2021,Mining,0.313
02-06-2021,Real Estate,0.4523
02-06-2021,Retail,0.6544
02-06-2021,Services,0.5428
02-06-2021,Transportation,0.5671
02-06-2021,Wholesale,0.5238
03-06-2021,Unknown,2.1768
03-06-2021,Communication,0.219
03-06-2021,Construction,0.3088
03-06-2021,Energy,0.4603
03-06-2021,Entertainment,0.233
03-06-2021,Financial Services,0.3694
03-06-2021,Healthcare,0.4295
03-06-2021,Hospitality,0.639
03-06-2021,Insurance,0.3088
03-06-2021,Manufacturing,0.3241
03-06-2021,Mining,0.3004
03-06-2021,Real Estate,0.4217
03-06-2021,Retail,0.6599
03-06-2021,Services,0.5052
03-06-2021,Transportation,0.5954
03-06-2021,Wholesale,0.5172
04-06-2021,Unknown,2.5477
04-06-2021,Communication,0.3421
04-06-2021,Construction,0.3849
04-06-2021,Energy,0.5499
04-06-2021,Entertainment,0.3171
04-06-2021,Financial Services,0.513
04-06-2021,Healthcare,0.6227
04-06-2021,Hospitality,0.8949
04-06-2021,Insurance,0.4117
04-06-2021,Manufacturing,0.4366
04-06-2021,Mining,0.3641
04-06-2021,Real Estate,0.569
04-06-2021,Retail,0.6893
04-06-2021,Services,0.6662
04-06-2021,Transportation,0.5813
04-06-2021,Wholesale,0.5977
05-06-2021,Unknown,2.6038
05-06-2021,Communication,0.3934
05-06-2021,Construction,0.4421
05-06-2021,Energy,0.5807
05-06-2021,Entertainment,0.359
05-06-2021,Financial Services,0.5905
05-06-2021,Healthcare,0.7201
05-06-2021,Hospitality,1.0424
05-06-2021,Insurance,0.4875
05-06-2021,Manufacturing,0.4981
05-06-2021,Mining,0.427
05-06-2021,Real Estate,0.6611
05-06-2021,Retail,0.8263
05-06-2021,Services,0.7666
05-06-2021,Transportation,0.6687
05-06-2021,Wholesale,0.7172
06-06-2021,Unknown,2.6186
06-06-2021,Communication,0.4214
06-06-2021,Construction,0.4646
06-06-2021,Energy,0.6045
06-06-2021,Entertainment,0.374
06-06-2021,Financial Services,0.6082
06-06-2021,Healthcare,0.7561
06-06-2021,Hospitality,1.1245
06-06-2021,Insurance,0.5151
06-06-2021,Manufacturing,0.5204
06-06-2021,Mining,0.4621
06-06-2021,Real Estate,0.7007
06-06-2021,Retail,0.912
06-06-2021,Services,0.8035
06-06-2021,Transportation,0.7041
06-06-2021,Wholesale,0.7644
07-06-2021,Unknown,2.6287
07-06-2021,Communication,0.4396
07-06-2021,Construction,0.4971
07-06-2021,Energy,0.633
07-06-2021,Entertainment,0.3998
07-06-2021,Financial Services,0.666
07-06-2021,Healthcare,0.8014
07-06-2021,Hospitality,1.1521
07-06-2021,Insurance,0.5529
07-06-2021,Manufacturing,0.5604
07-06-2021,Mining,0.4773
07-06-2021,Real Estate,0.7431
07-06-2021,Retail,0.9924
07-06-2021,Services,0.8593
07-06-2021,Transportation,0.7558
07-06-2021,Wholesale,0.8063
08-06-2021,Unknown,2.5444
08-06-2021,Communication,0.5075
08-06-2021,Construction,0.5738
08-06-2021,Energy,0.7622
08-06-2021,Entertainment,0.5
08-06-2021,Financial Services,0.7796
08-06-2021,Healthcare,0.9356
08-06-2021,Hospitality,1.3698
08-06-2021,Insurance,0.6659
08-06-2021,Manufacturing,0.6873
08-06-2021,Mining,0.6155
08-06-2021,Real Estate,0.8725
08-06-2021,Retail,1.1722
08-06-2021,Services,1.002
08-06-2021,Transportation,0.8884
08-06-2021,Wholesale,0.9615
09-06-2021,Unknown,2.3454
09-06-2021,Communication,0.5315
09-06-2021,Construction,0.6176
09-06-2021,Energy,0.7887
09-06-2021,Entertainment,0.5464
09-06-2021,Financial Services,0.8071
09-06-2021,Healthcare,0.9675
09-06-2021,Hospitality,1.4791
09-06-2021,Insurance,0.6993
09-06-2021,Manufacturing,0.7335
09-06-2021,Mining,0.6602
09-06-2021,Real Estate,0.9099
09-06-2021,Retail,1.2177
09-06-2021,Services,1.0508
09-06-2021,Transportation,0.8895
09-06-2021,Wholesale,1.0269
10-06-2021,Unknown,2.4442
10-06-2021,Communication,0.6039
10-06-2021,Construction,0.7139
10-06-2021,Energy,0.9044
10-06-2021,Entertainment,0.6431
10-06-2021,Financial Services,0.923
10-06-2021,Healthcare,1.1208
10-06-2021,Hospitality,1.585
10-06-2021,Insurance,0.8077
10-06-2021,Manufacturing,0.8596
10-06-2021,Mining,0.736
10-06-2021,Real Estate,1.0512
10-06-2021,Retail,1.3049
10-06-2021,Services,1.1982
10-06-2021,Transportation,0.9522
10-06-2021,Wholesale,1.1746
11-06-2021,Unknown,2.0374
11-06-2021,Communication,0.5659
11-06-2021,Construction,0.7063
11-06-2021,Energy,0.9322
11-06-2021,Entertainment,0.6376
11-06-2021,Financial Services,0.8533
11-06-2021,Healthcare,0.9968
11-06-2021,Hospitality,1.4747
11-06-2021,Insurance,0.7738
11-06-2021,Manufacturing,0.8517
11-06-2021,Mining,0.7516
11-06-2021,Real Estate,1.0064
11-06-2021,Retail,1.3946
11-06-2021,Services,1.1312
11-06-2021,Transportation,1.0436
11-06-2021,Wholesale,1.213
12-06-2021,Unknown,2.0461
12-06-2021,Communication,0.566
12-06-2021,Construction,0.7335
12-06-2021,Energy,0.9678
12-06-2021,Entertainment,0.6732
12-06-2021,Financial Services,0.8375
12-06-2021,Healthcare,0.9502
12-06-2021,Hospitality,1.4695
12-06-2021,Insurance,0.7766
12-06-2021,Manufacturing,0.8626
12-06-2021,Mining,0.7417
12-06-2021,Real Estate,0.9987
12-06-2021,Retail,1.35
12-06-2021,Services,1.0979
12-06-2021,Transportation,1.0091
12-06-2021,Wholesale,1.1938
13-06-2021,Unknown,2.0386
13-06-2021,Communication,0.5461
13-06-2021,Construction,0.7117
13-06-2021,Energy,0.9451
13-06-2021,Entertainment,0.6653
13-06-2021,Financial Services,0.8203
13-06-2021,Healthcare,0.9183
13-06-2021,Hospitality,1.3861
13-06-2021,Insurance,0.7522
13-06-2021,Manufacturing,0.8358
13-06-2021,Mining,0.7273
13-06-2021,Real Estate,0.953
13-06-2021,Retail,1.2499
13-06-2021,Services,1.0624
13-06-2021,Transportation,0.9802
13-06-2021,Wholesale,1.1514
14-06-2021,Unknown,2.1722
14-06-2021,Communication,0.532
14-06-2021,Construction,0.6872
14-06-2021,Energy,0.9111
14-06-2021,Entertainment,0.6537
14-06-2021,Financial Services,0.7507
14-06-2021,Healthcare,0.8833
14-06-2021,Hospitality,1.3551
14-06-2021,Insurance,0.7166
14-06-2021,Manufacturing,0.7964
14-06-2021,Mining,0.707
14-06-2021,Real Estate,0.9137
14-06-2021,Retail,1.1481
14-06-2021,Services,1.0212
14-06-2021,Transportation,0.9419
14-06-2021,Wholesale,1.1016
15-06-2021,Unknown,2.3751
15-06-2021,Communication,0.4762
15-06-2021,Construction,0.647
15-06-2021,Energy,0.8202
15-06-2021,Entertainment,0.5762
15-06-2021,Financial Services,0.6599
15-06-2021,Healthcare,0.7865
15-06-2021,Hospitality,1.2008
15-06-2021,Insurance,0.644
15-06-2021,Manufacturing,0.7312
15-06-2021,Mining,0.6064
15-06-2021,Real Estate,0.8256
15-06-2021,Retail,0.984
15-06-2021,Services,0.9209
15-06-2021,Transportation,0.8313
15-06-2021,Wholesale,0.9986
16-06-2021,Unknown,2.5056
16-06-2021,Communication,0.4575
16-06-2021,Construction,0.6096
16-06-2021,Energy,0.7849
16-06-2021,Entertainment,0.5282
16-06-2021,Financial Services,0.616
16-06-2021,Healthcare,0.7616
16-06-2021,Hospitality,1.1034
16-06-2021,Insurance,0.6181
16-06-2021,Manufacturing,0.6824
16-06-2021,Mining,0.5674
16-06-2021,Real Estate,0.7673
16-06-2021,Retail,0.9224
16-06-2021,Services,0.8742
16-06-2021,Transportation,0.801
16-06-2021,Wholesale,0.9385
17-06-2021,Unknown,2.5888
17-06-2021,Communication,0.4276
17-06-2021,Construction,0.5603
17-06-2021,Energy,0.6886
17-06-2021,Entertainment,0.4934
17-06-2021,Financial Services,0.5572
17-06-2021,Healthcare,0.6992
17-06-2021,Hospitality,1.0057
17-06-2021,Insurance,0.5793
17-06-2021,Manufacturing,0.6052
17-06-2021,Mining,0.5232
17-06-2021,Real Estate,0.7022
17-06-2021,Retail,0.8316
17-06-2021,Services,0.8185
17-06-2021,Transportation,0.7277
17-06-2021,Wholesale,0.8436
18-06-2021,Unknown,2.5938
18-06-2021,Communication,0.363
18-06-2021,Construction,0.5065
18-06-2021,Energy,0.577
18-06-2021,Entertainment,0.4333
18-06-2021,Financial Services,0.4975
18-06-2021,Healthcare,0.6355
18-06-2021,Hospitality,0.8522
18-06-2021,Insurance,0.526
18-06-2021,Manufacturing,0.518
18-06-2021,Mining,0.469
18-06-2021,Real Estate,0.6212
18-06-2021,Retail,0.7023
18-06-2021,Services,0.7373
18-06-2021,Transportation,0.6488
18-06-2021,Wholesale,0.7339
19-06-2021,Unknown,2.5385
19-06-2021,Communication,0.3045
19-06-2021,Construction,0.4252
19-06-2021,Energy,0.4868
19-06-2021,Entertainment,0.3722
19-06-2021,Financial Services,0.443
19-06-2021,Healthcare,0.5916
19-06-2021,Hospitality,0.7153
19-06-2021,Insurance,0.4496
19-06-2021,Manufacturing,0.4416
19-06-2021,Mining,0.4087
19-06-2021,Real Estate,0.5512
19-06-2021,Retail,0.5929
19-06-2021,Services,0.6688
19-06-2021,Transportation,0.5778
19-06-2021,Wholesale,0.6294
20-06-2021,Unknown,2.5317
20-06-2021,Communication,0.2978
20-06-2021,Construction,0.4281
20-06-2021,Energy,0.4769
20-06-2021,Entertainment,0.3653
20-06-2021,Financial Services,0.4423
20-06-2021,Healthcare,0.5964
20-06-2021,Hospitality,0.7133
20-06-2021,Insurance,0.4509
20-06-2021,Manufacturing,0.4439
20-06-2021,Mining,0.4014
20-06-2021,Real Estate,0.6124
20-06-2021,Retail,0.6052
20-06-2021,Services,0.6727
20-06-2021,Transportation,0.5778
20-06-2021,Wholesale,0.6267
21-06-2021,Unknown,2.5124
21-06-2021,Communication,0.2961
21-06-2021,Construction,0.4264
21-06-2021,Energy,0.4807
21-06-2021,Entertainment,0.3651
21-06-2021,Financial Services,0.4374
21-06-2021,Healthcare,0.5957
21-06-2021,Hospitality,0.7122
21-06-2021,Insurance,0.4549
21-06-2021,Manufacturing,0.4428
21-06-2021,Mining,0.4109
21-06-2021,Real Estate,0.6227
21-06-2021,Retail,0.6121
21-06-2021,Services,0.6733
21-06-2021,Transportation,0.5656
21-06-2021,Wholesale,0.6296
22-06-2021,Unknown,2.7911
22-06-2021,Communication,0.3742
22-06-2021,Construction,0.4599
22-06-2021,Energy,0.5231
22-06-2021,Entertainment,0.4504
22-06-2021,Financial Services,0.5547
22-06-2021,Healthcare,0.7495
22-06-2021,Hospitality,0.9354
22-06-2021,Insurance,0.5352
22-06-2021,Manufacturing,0.5791
22-06-2021,Mining,0.4686
22-06-2021,Real Estate,0.7173
22-06-2021,Retail,0.6724
22-06-2021,Services,0.7816
22-06-2021,Transportation,0.5963
22-06-2021,Wholesale,0.6895
23-06-2021,Unknown,2.7901
23-06-2021,Communication,0.3883
23-06-2021,Construction,0.4571
23-06-2021,Energy,0.5268
23-06-2021,Entertainment,0.4744
23-06-2021,Financial Services,0.5845
23-06-2021,Healthcare,0.7703
23-06-2021,Hospitality,0.9415
23-06-2021,Insurance,0.5703
23-06-2021,Manufacturing,0.6042
23-06-2021,Mining,0.4746
23-06-2021,Real Estate,0.7465
23-06-2021,Retail,0.685
23-06-2021,Services,0.7989
23-06-2021,Transportation,0.6061
23-06-2021,Wholesale,0.7107
24-06-2021,Unknown,2.7839
24-06-2021,Communication,0.3883
24-06-2021,Construction,0.4531
24-06-2021,Energy,0.5478
24-06-2021,Entertainment,0.461
24-06-2021,Financial Services,0.5961
24-06-2021,Healthcare,0.8092
24-06-2021,Hospitality,0.9478
24-06-2021,Insurance,0.5863
24-06-2021,Manufacturing,0.6161
24-06-2021,Mining,0.4751
24-06-2021,Real Estate,0.7782
24-06-2021,Retail,0.705
24-06-2021,Services,0.8102
24-06-2021,Transportation,0.6201
24-06-2021,Wholesale,0.7274
25-06-2021,Unknown,2.7827
25-06-2021,Communication,0.3933
25-06-2021,Construction,0.4604
25-06-2021,Energy,0.5519
25-06-2021,Entertainment,0.4705
25-06-2021,Financial Services,0.6073
25-06-2021,Healthcare,0.8354
25-06-2021,Hospitality,0.9786
25-06-2021,Insurance,0.603
25-06-2021,Manufacturing,0.6281
25-06-2021,Mining,0.4872
25-06-2021,Real Estate,0.7902
25-06-2021,Retail,0.7223
25-06-2021,Services,0.8254
25-06-2021,Transportation,0.6258
25-06-2021,Wholesale,0.7527
26-06-2021,Unknown,2.763
26-06-2021,Communication,0.3953
26-06-2021,Construction,0.4651
26-06-2021,Energy,0.5332
26-06-2021,Entertainment,0.4618
26-06-2021,Financial Services,0.6048
26-06-2021,Healthcare,0.8337
26-06-2021,Hospitality,0.9952
26-06-2021,Insurance,0.6109
26-06-2021,Manufacturing,0.6408
26-06-2021,Mining,0.5041
26-06-2021,Real Estate,0.7858
26-06-2021,Retail,0.7349
26-06-2021,Services,0.8334
26-06-2021,Transportation,0.6427
26-06-2021,Wholesale,0.7568
27-06-2021,Unknown,2.7514
27-06-2021,Communication,0.4028
27-06-2021,Construction,0.4725
27-06-2021,Energy,0.5332
27-06-2021,Entertainment,0.452
27-06-2021,Financial Services,0.6024
27-06-2021,Healthcare,0.8251
27-06-2021,Hospitality,0.9911
27-06-2021,Insurance,0.6068
27-06-2021,Manufacturing,0.6408
27-06-2021,Mining,0.5167
27-06-2021,Real Estate,0.7277
27-06-2021,Retail,0.7319
27-06-2021,Services,0.8332
27-06-2021,Transportation,0.634
27-06-2021,Wholesale,0.7486
28-06-2021,Unknown,2.5269
28-06-2021,Communication,0.383
28-06-2021,Construction,0.4426
28-06-2021,Energy,0.5068
28-06-2021,Entertainment,0.4186
28-06-2021,Financial Services,0.5623
28-06-2021,Healthcare,0.7745
28-06-2021,Hospitality,0.942
28-06-2021,Insurance,0.5724
28-06-2021,Manufacturing,0.6096
28-06-2021,Mining,0.4803
28-06-2021,Real Estate,0.6795
28-06-2021,Retail,0.6751
28-06-2021,Services,0.7859
28-06-2021,Transportation,0.5913
28-06-2021,Wholesale,0.7077
29-06-2021,Unknown,1.9132
29-06-2021,Communication,0.2707
29-06-2021,Construction,0.3312
29-06-2021,Energy,0.3908
29-06-2021,Entertainment,0.2884
29-06-2021,Financial Services,0.3672
29-06-2021,Healthcare,0.5343
29-06-2021,Hospitality,0.6178
29-06-2021,Insurance,0.4158
29-06-2021,Manufacturing,0.3841
29-06-2021,Mining,0.368
29-06-2021,Real Estate,0.5045
29-06-2021,Retail,0.5234
29-06-2021,Services,0.5724
29-06-2021,Transportation,0.4768
29-06-2021,Wholesale,0.5455
30-06-2021,Unknown,1.5937
30-06-2021,Communication,0.2127
30-06-2021,Construction,0.2652
30-06-2021,Energy,0.3063
30-06-2021,Entertainment,0.2204
30-06-2021,Financial Services,0.276
30-06-2021,Healthcare,0.4202
30-06-2021,Hospitality,0.5008
30-06-2021,Insurance,0.3118
30-06-2021,Manufacturing,0.2985
30-06-2021,Mining,0.3025
30-06-2021,Real Estate,0.4016
30-06-2021,Retail,0.4199
30-06-2021,Services,0.4536
30-06-2021,Transportation,0.3812
30-06-2021,Wholesale,0.4331
01-07-2021,Unknown,1.295
01-07-2021,Communication,0.165
01-07-2021,Construction,0.2149
01-07-2021,Energy,0.2398
01-07-2021,Entertainment,0.174
01-07-2021,Financial Services,0.2003
01-07-2021,Healthcare,0.2978
01-07-2021,Hospitality,0.396
01-07-2021,Insurance,0.2248
01-07-2021,Manufacturing,0.2307
01-07-2021,Mining,0.2545
01-07-2021,Real Estate,0.2879
01-07-2021,Retail,0.3279
01-07-2021,Services,0.3402
01-07-2021,Transportation,0.2961
01-07-2021,Wholesale,0.3306
02-07-2021,Unknown,1.0466
02-07-2021,Communication,0.1136
02-07-2021,Construction,0.1634
02-07-2021,Energy,0.1717
02-07-2021,Entertainment,0.1199
02-07-2021,Financial Services,0.1418
02-07-2021,Healthcare,0.1974
02-07-2021,Hospitality,0.3189
02-07-2021,Insurance,0.1491
02-07-2021,Manufacturing,0.17
02-07-2021,Mining,0.1825
02-07-2021,Real Estate,0.2072
02-07-2021,Retail,0.2553
02-07-2021,Services,0.2435
02-07-2021,Transportation,0.2231
02-07-2021,Wholesale,0.2326
03-07-2021,Unknown,0.9097
03-07-2021,Communication,0.0851
03-07-2021,Construction,0.1203
03-07-2021,Energy,0.116
03-07-2021,Entertainment,0.0886
03-07-2021,Financial Services,0.1013
03-07-2021,Healthcare,0.1234
03-07-2021,Hospitality,0.2514
03-07-2021,Insurance,0.1051
03-07-2021,Manufacturing,0.1206
03-07-2021,Mining,0.1196
03-07-2021,Real Estate,0.1364
03-07-2021,Retail,0.1898
03-07-2021,Services,0.1606
03-07-2021,Transportation,0.1521
03-07-2021,Wholesale,0.1611
04-07-2021,Unknown,0.8528
04-07-2021,Communication,0.0698
04-07-2021,Construction,0.0943
04-07-2021,Energy,0.0987
04-07-2021,Entertainment,0.0799
04-07-2021,Financial Services,0.1003
04-07-2021,Healthcare,0.0916
04-07-2021,Hospitality,0.249
04-07-2021,Insurance,0.0926
04-07-2021,Manufacturing,0.114
04-07-2021,Mining,0.0867
04-07-2021,Real Estate,0.1182
04-07-2021,Retail,0.1556
04-07-2021,Services,0.1312
04-07-2021,Transportation,0.1211
04-07-2021,Wholesale,0.1404
05-07-2021,Unknown,0.8794
05-07-2021,Communication,0.0836
05-07-2021,Construction,0.1164
05-07-2021,Energy,0.1235
05-07-2021,Entertainment,0.0888
05-07-2021,Financial Services,0.1193
05-07-2021,Healthcare,0.1179
05-07-2021,Hospitality,0.3076
05-07-2021,Insurance,0.1133
05-07-2021,Manufacturing,0.1371
05-07-2021,Mining,0.1036
05-07-2021,Real Estate,0.1401
05-07-2021,Retail,0.1932
05-07-2021,Services,0.1617
05-07-2021,Transportation,0.1452
05-07-2021,Wholesale,0.167
06-07-2021,Unknown,0.8583
06-07-2021,Communication,0.0894
06-07-2021,Construction,0.1256
06-07-2021,Energy,0.133
06-07-2021,Entertainment,0.0978
06-07-2021,Financial Services,0.125
06-07-2021,Healthcare,0.1271
06-07-2021,Hospitality,0.3149
06-07-2021,Insurance,0.1242
06-07-2021,Manufacturing,0.1438
06-07-2021,Mining,0.1088
06-07-2021,Real Estate,0.1493
06-07-2021,Retail,0.2071
06-07-2021,Services,0.1729
06-07-2021,Transportation,0.1571
06-07-2021,Wholesale,0.1829
07-07-2021,Unknown,0.8678
07-07-2021,Communication,0.0924
07-07-2021,Construction,0.1312
07-07-2021,Energy,0.1408
07-07-2021,Entertainment,0.1039
07-07-2021,Financial Services,0.1316
07-07-2021,Healthcare,0.1354
07-07-2021,Hospitality,0.3335
07-07-2021,Insurance,0.1311
07-07-2021,Manufacturing,0.1487
07-07-2021,Mining,0.1205
07-07-2021,Real Estate,0.1538
07-07-2021,Retail,0.22
07-07-2021,Services,0.1811
07-07-2021,Transportation,0.1655
07-07-2021,Wholesale,0.1919
08-07-2021,Unknown,0.936
08-07-2021,Communication,0.1003
08-07-2021,Construction,0.1492
08-07-2021,Energy,0.155
08-07-2021,Entertainment,0.1104
08-07-2021,Financial Services,0.1522
08-07-2021,Healthcare,0.1581
08-07-2021,Hospitality,0.3916
08-07-2021,Insurance,0.1548
08-07-2021,Manufacturing,0.1661
08-07-2021,Mining,0.1314
08-07-2021,Real Estate,0.1797
08-07-2021,Retail,0.248
08-07-2021,Services,0.207
08-07-2021,Transportation,0.1949
08-07-2021,Wholesale,0.2164
09-07-2021,Unknown,1.0588
09-07-2021,Communication,0.1
09-07-2021,Construction,0.1556
09-07-2021,Energy,0.1635
09-07-2021,Entertainment,0.1168
09-07-2021,Financial Services,0.1575
09-07-2021,Healthcare,0.1631
09-07-2021,Hospitality,0.3981
09-07-2021,Insurance,0.158
09-07-2021,Manufacturing,0.1735
09-07-2021,Mining,0.1318
09-07-2021,Real Estate,0.1822
09-07-2021,Retail,0.2535
09-07-2021,Services,0.2114
09-07-2021,Transportation,0.1961
09-07-2021,Wholesale,0.2233
10-07-2021,Unknown,1.2256
10-07-2021,Communication,0.1112
10-07-2021,Construction,0.1735
10-07-2021,Energy,0.1852
10-07-2021,Entertainment,0.1344
10-07-2021,Financial Services,0.1793
10-07-2021,Healthcare,0.1899
10-07-2021,Hospitality,0.3914
10-07-2021,Insurance,0.1744
10-07-2021,Manufacturing,0.1951
10-07-2021,Mining,0.1435
10-07-2021,Real Estate,0.2071
10-07-2021,Retail,0.2773
10-07-2021,Services,0.2414
10-07-2021,Transportation,0.2116
10-07-2021,Wholesale,0.2473
11-07-2021,Unknown,1.6619
11-07-2021,Communication,0.215
11-07-2021,Construction,0.3604
11-07-2021,Energy,0.3687
11-07-2021,Entertainment,0.3379
11-07-2021,Financial Services,0.3226
11-07-2021,Healthcare,0.3707
11-07-2021,Hospitality,0.6542
11-07-2021,Insurance,0.3248
11-07-2021,Manufacturing,0.3449
11-07-2021,Mining,0.3723
11-07-2021,Real Estate,0.4944
11-07-2021,Retail,0.6147
11-07-2021,Services,0.5089
11-07-2021,Transportation,0.3896
11-07-2021,Wholesale,0.4707
12-07-2021,Unknown,1.999
12-07-2021,Communication,0.3332
12-07-2021,Construction,0.5739
12-07-2021,Energy,0.5695
12-07-2021,Entertainment,0.5322
12-07-2021,Financial Services,0.5359
12-07-2021,Healthcare,0.6293
12-07-2021,Hospitality,0.8072
12-07-2021,Insurance,0.651
12-07-2021,Manufacturing,0.5316
12-07-2021,Mining,0.5436
12-07-2021,Real Estate,0.7928
12-07-2021,Retail,0.9797
12-07-2021,Services,0.8006
12-07-2021,Transportation,0.6074
12-07-2021,Wholesale,0.7182
13-07-2021,Unknown,2.3175
13-07-2021,Communication,0.4838
13-07-2021,Construction,0.7832
13-07-2021,Energy,0.7897
13-07-2021,Entertainment,0.7615
13-07-2021,Financial Services,0.8014
13-07-2021,Healthcare,0.9201
13-07-2021,Hospitality,1.0656
13-07-2021,Insurance,0.9573
13-07-2021,Manufacturing,0.7643
13-07-2021,Mining,0.7811
13-07-2021,Real Estate,1.0961
13-07-2021,Retail,1.3869
13-07-2021,Services,1.1524
13-07-2021,Transportation,0.8278
13-07-2021,Wholesale,1.0028
14-07-2021,Unknown,2.3819
14-07-2021,Communication,0.5589
14-07-2021,Construction,0.857
14-07-2021,Energy,0.8731
14-07-2021,Entertainment,0.8608
14-07-2021,Financial Services,0.912
14-07-2021,Healthcare,1.089
14-07-2021,Hospitality,1.1454
14-07-2021,Insurance,1.0972
14-07-2021,Manufacturing,0.8666
14-07-2021,Mining,0.8596
14-07-2021,Real Estate,1.2439
14-07-2021,Retail,1.5488
14-07-2021,Services,1.3358
14-07-2021,Transportation,0.9215
14-07-2021,Wholesale,1.1473
15-07-2021,Unknown,2.3487
15-07-2021,Communication,0.616
15-07-2021,Construction,0.9199
15-07-2021,Energy,0.9423
15-07-2021,Entertainment,0.9399
15-07-2021,Financial Services,0.9743
15-07-2021,Healthcare,1.2395
15-07-2021,Hospitality,1.1644
15-07-2021,Insurance,1.1641
15-07-2021,Manufacturing,0.9346
15-07-2021,Mining,0.9159
15-07-2021,Real Estate,1.3477
15-07-2021,Retail,1.618
15-07-2021,Services,1.4851
15-07-2021,Transportation,0.9505
15-07-2021,Wholesale,1.2467
16-07-2021,Unknown,2.259
16-07-2021,Communication,0.7112
16-07-2021,Construction,0.9981
16-07-2021,Energy,1.0414
16-07-2021,Entertainment,1.0532
16-07-2021,Financial Services,1.0571
16-07-2021,Healthcare,1.411
16-07-2021,Hospitality,1.2326
16-07-2021,Insurance,1.2677
16-07-2021,Manufacturing,1.0271
16-07-2021,Mining,1.0325
16-07-2021,Real Estate,1.5035
16-07-2021,Retail,1.7439
16-07-2021,Services,1.6626
16-07-2021,Transportation,1.0322
16-07-2021,Wholesale,1.3701
17-07-2021,Unknown,2.4954
17-07-2021,Communication,0.8271
17-07-2021,Construction,1.1919
17-07-2021,Energy,1.2426
17-07-2021,Entertainment,1.3403
17-07-2021,Financial Services,1.1917
17-07-2021,Healthcare,1.7338
17-07-2021,Hospitality,1.5008
17-07-2021,Insurance,1.4319
17-07-2021,Manufacturing,1.1927
17-07-2021,Mining,1.2332
17-07-2021,Real Estate,1.8737
17-07-2021,Retail,1.9813
17-07-2021,Services,2.0046
17-07-2021,Transportation,1.1633
17-07-2021,Wholesale,1.6431
18-07-2021,Unknown,2.2495
18-07-2021,Communication,0.8019
18-07-2021,Construction,1.1271
18-07-2021,Energy,1.2151
18-07-2021,Entertainment,1.2454
18-07-2021,Financial Services,1.1563
18-07-2021,Healthcare,1.6967
18-07-2021,Hospitality,1.5097
18-07-2021,Insurance,1.4102
18-07-2021,Manufacturing,1.1535
18-07-2021,Mining,1.1543
18-07-2021,Real Estate,1.7932
18-07-2021,Retail,1.8219
18-07-2021,Services,1.9024
18-07-2021,Transportation,1.134
18-07-2021,Wholesale,1.5862
19-07-2021,Unknown,2.1875
19-07-2021,Communication,0.7894
19-07-2021,Construction,1.0538
19-07-2021,Energy,1.2843
19-07-2021,Entertainment,1.219
19-07-2021,Financial Services,1.2318
19-07-2021,Healthcare,1.7169
19-07-2021,Hospitality,1.5922
19-07-2021,Insurance,1.5293
19-07-2021,Manufacturing,1.1512
19-07-2021,Mining,1.1782
19-07-2021,Real Estate,1.7069
19-07-2021,Retail,1.7407
19-07-2021,Services,1.8965
19-07-2021,Transportation,1.1202
19-07-2021,Wholesale,1.619
20-07-2021,Unknown,2.2792
20-07-2021,Communication,0.8036
20-07-2021,Construction,1.1213
20-07-2021,Energy,1.4583
20-07-2021,Entertainment,1.2565
20-07-2021,Financial Services,1.3194
20-07-2021,Healthcare,1.8144
20-07-2021,Hospitality,2.0108
20-07-2021,Insurance,1.5572
20-07-2021,Manufacturing,1.2079
20-07-2021,Mining,1.2059
20-07-2021,Real Estate,1.7135
20-07-2021,Retail,1.7357
20-07-2021,Services,2.0029
20-07-2021,Transportation,1.2166
20-07-2021,Wholesale,1.7598
21-07-2021,Unknown,2.5134
21-07-2021,Communication,0.8924
21-07-2021,Construction,1.2766
21-07-2021,Energy,1.7554
21-07-2021,Entertainment,1.4083
21-07-2021,Financial Services,1.5289
21-07-2021,Healthcare,2.0172
21-07-2021,Hospitality,2.2386
21-07-2021,Insurance,1.8294
21-07-2021,Manufacturing,1.3674
21-07-2021,Mining,1.3736
21-07-2021,Real Estate,1.8947
21-07-2021,Retail,1.9609
21-07-2021,Services,2.2568
21-07-2021,Transportation,1.3714
21-07-2021,Wholesale,2.0501
22-07-2021,Unknown,2.6957
22-07-2021,Communication,0.9529
22-07-2021,Construction,1.3471
22-07-2021,Energy,2.0156
22-07-2021,Entertainment,1.5105
22-07-2021,Financial Services,1.7363
22-07-2021,Healthcare,2.1602
22-07-2021,Hospitality,2.3789
22-07-2021,Insurance,1.9551
22-07-2021,Manufacturing,1.4679
22-07-2021,Mining,1.4877
22-07-2021,Real Estate,2.058
22-07-2021,Retail,2.1667
22-07-2021,Services,2.4313
22-07-2021,Transportation,1.5435
22-07-2021,Wholesale,2.2686
23-07-2021,Unknown,2.8781
23-07-2021,Communication,0.9883
23-07-2021,Construction,1.4707
23-07-2021,Energy,2.1845
23-07-2021,Entertainment,1.567
23-07-2021,Financial Services,1.8783
23-07-2021,Healthcare,2.3204
23-07-2021,Hospitality,2.5938
23-07-2021,Insurance,2.0354
23-07-2021,Manufacturing,1.6009
23-07-2021,Mining,1.5475
23-07-2021,Real Estate,2.2277
23-07-2021,Retail,2.3113
23-07-2021,Services,2.591
23-07-2021,Transportation,1.6935
23-07-2021,Wholesale,2.4551
24-07-2021,Unknown,2.7369
24-07-2021,Communication,0.9938
